,Symbol,Date,Open,High,Low,Close
0,180640:KS,02/11/2018,19550.0,20100.0,19550.0,20100.0
1,180640:KS,01/11/2018,19150.0,20000.0,19000.0,19500.0
2,180640:KS,31/10/2018,18600.0,19450.0,18150.0,19300.0
3,180640:KS,30/10/2018,18000.0,18850.0,18000.0,18600.0
4,180640:KS,29/10/2018,18700.0,19200.0,18050.0,18500.0
5,180640:KS,26/10/2018,19850.0,19950.0,18700.0,19050.0
6,180640:KS,25/10/2018,19600.0,19800.0,19150.0,19800.0
7,180640:KS,24/10/2018,20250.0,20350.0,19700.0,19900.0
8,180640:KS,23/10/2018,20400.0,20500.0,19150.0,19800.0
9,180640:KS,22/10/2018,20950.0,20950.0,19800.0,20350.0
10,180640:KS,19/10/2018,20450.0,21200.0,20250.0,20950.0
11,180640:KS,18/10/2018,19700.0,21150.0,19650.0,20550.0
12,180640:KS,17/10/2018,19350.0,19850.0,19100.0,19800.0
13,180640:KS,16/10/2018,19550.0,19950.0,18900.0,19000.0
14,180640:KS,15/10/2018,20000.0,20000.0,19250.0,19700.0
15,180640:KS,12/10/2018,20400.0,20400.0,19550.0,19950.0
16,180640:KS,11/10/2018,19800.0,20650.0,19600.0,20650.0
17,180640:KS,10/10/2018,21400.0,21400.0,20050.0,20450.0
18,180640:KS,08/10/2018,21400.0,21850.0,20850.0,21350.0
19,180640:KS,05/10/2018,21650.0,21950.0,21150.0,21950.0
20,180640:KS,04/10/2018,22200.0,22350.0,21350.0,22050.0
21,180640:KS,02/10/2018,22950.0,22950.0,22050.0,22200.0
22,180640:KS,01/10/2018,22700.0,23250.0,22600.0,23000.0
23,180640:KS,28/09/2018,22200.0,22600.0,22050.0,22500.0
24,180640:KS,27/09/2018,22050.0,22200.0,21350.0,22100.0
25,180640:KS,21/09/2018,22450.0,22750.0,21800.0,22050.0
26,180640:KS,20/09/2018,22300.0,22300.0,21750.0,22200.0
27,180640:KS,19/09/2018,22300.0,22650.0,21900.0,22300.0
28,180640:KS,18/09/2018,22350.0,23050.0,22000.0,22500.0
29,180640:KS,17/09/2018,21650.0,22550.0,21650.0,22500.0
30,180640:KS,14/09/2018,21300.0,22250.0,21100.0,21700.0
31,180640:KS,13/09/2018,20000.0,21050.0,20000.0,21050.0
32,180640:KS,12/09/2018,19850.0,20650.0,19750.0,19950.0
33,180640:KS,11/09/2018,18250.0,19300.0,18100.0,19300.0
34,180640:KS,10/09/2018,18400.0,18550.0,17900.0,18200.0
35,180640:KS,07/09/2018,17600.0,18500.0,17500.0,18500.0
36,180640:KS,06/09/2018,17700.0,17750.0,17450.0,17500.0
37,180640:KS,05/09/2018,17950.0,18050.0,17650.0,17650.0
38,180640:KS,04/09/2018,17800.0,17950.0,17500.0,17900.0
39,180640:KS,03/09/2018,18050.0,18250.0,17700.0,17800.0
40,180640:KS,31/08/2018,18550.0,18550.0,17950.0,18100.0
41,180640:KS,30/08/2018,18750.0,18750.0,18400.0,18600.0
42,180640:KS,29/08/2018,19100.0,19150.0,18500.0,18750.0
43,180640:KS,28/08/2018,18700.0,19250.0,18500.0,19100.0
44,180640:KS,27/08/2018,18450.0,18800.0,18350.0,18650.0
45,180640:KS,24/08/2018,17950.0,18600.0,17700.0,18550.0
46,180640:KS,23/08/2018,17750.0,17950.0,17600.0,17850.0
47,180640:KS,22/08/2018,17800.0,18350.0,17700.0,17700.0
48,180640:KS,21/08/2018,17550.0,17850.0,17550.0,17800.0
49,180640:KS,20/08/2018,17850.0,18100.0,17550.0,17600.0
50,180640:KS,17/08/2018,17300.0,19000.0,17300.0,17950.0
51,180640:KS,16/08/2018,17200.0,17250.0,16450.0,17000.0
52,180640:KS,14/08/2018,17250.0,17500.0,17100.0,17400.0
53,180640:KS,13/08/2018,17750.0,17850.0,17050.0,17300.0
54,180640:KS,10/08/2018,18000.0,18100.0,17750.0,17900.0
55,180640:KS,09/08/2018,17850.0,18100.0,17800.0,18100.0
56,180640:KS,08/08/2018,17950.0,18000.0,17650.0,17850.0
57,180640:KS,07/08/2018,18150.0,18150.0,17650.0,17950.0
58,180640:KS,06/08/2018,18050.0,18250.0,17850.0,18050.0
59,180640:KS,03/08/2018,18450.0,18800.0,17750.0,18150.0
60,180640:KS,02/08/2018,18550.0,18900.0,18100.0,18450.0
61,180640:KS,01/08/2018,18250.0,19050.0,18100.0,18700.0
62,180640:KS,31/07/2018,17350.0,18500.0,17350.0,18400.0
63,180640:KS,30/07/2018,17500.0,17650.0,17250.0,17350.0
64,180640:KS,27/07/2018,17400.0,17750.0,17250.0,17600.0
65,180640:KS,26/07/2018,16950.0,17600.0,16950.0,17550.0
66,180640:KS,25/07/2018,16550.0,16950.0,16400.0,16800.0
67,180640:KS,24/07/2018,17000.0,17000.0,16150.0,16500.0
68,180640:KS,23/07/2018,16900.0,17100.0,16700.0,16850.0
69,180640:KS,20/07/2018,16850.0,17050.0,16200.0,17000.0
70,180640:KS,19/07/2018,17450.0,17550.0,16850.0,17100.0
71,180640:KS,18/07/2018,17450.0,17650.0,17300.0,17400.0
72,180640:KS,17/07/2018,17250.0,18100.0,17250.0,17350.0
73,180640:KS,16/07/2018,18150.0,18150.0,17300.0,17350.0
74,180640:KS,13/07/2018,17350.0,18200.0,17100.0,18000.0
75,180640:KS,12/07/2018,17550.0,17650.0,16950.0,17150.0
76,180640:KS,11/07/2018,17450.0,17700.0,17200.0,17550.0
77,180640:KS,10/07/2018,17000.0,18050.0,16950.0,17600.0
78,180640:KS,09/07/2018,16500.0,17150.0,16450.0,16900.0
79,180640:KS,06/07/2018,16400.0,16600.0,16000.0,16500.0
80,180640:KS,05/07/2018,16200.0,16550.0,16050.0,16450.0
81,180640:KS,04/07/2018,15900.0,16600.0,15900.0,16150.0
82,180640:KS,03/07/2018,16250.0,16550.0,15800.0,16050.0
83,180640:KS,02/07/2018,16850.0,17000.0,16000.0,16050.0
84,180640:KS,29/06/2018,16900.0,17600.0,16700.0,16900.0
85,180640:KS,28/06/2018,16700.0,17200.0,16600.0,16800.0
86,180640:KS,27/06/2018,17650.0,17650.0,16350.0,16850.0
87,180640:KS,26/06/2018,17350.0,17950.0,17300.0,17800.0
88,180640:KS,25/06/2018,17200.0,17800.0,17050.0,17650.0
89,180640:KS,22/06/2018,17500.0,17650.0,16800.0,17150.0
90,180640:KS,21/06/2018,19050.0,19150.0,17500.0,17650.0
91,180640:KS,20/06/2018,18900.0,19350.0,18650.0,19200.0
92,180640:KS,19/06/2018,19450.0,19700.0,18650.0,19100.0
93,180640:KS,18/06/2018,20400.0,20450.0,19400.0,19750.0
94,180640:KS,15/06/2018,21650.0,21900.0,20250.0,20450.0
95,180640:KS,14/06/2018,22000.0,22450.0,21550.0,21650.0
96,180640:KS,12/06/2018,21700.0,22650.0,21600.0,22200.0
97,180640:KS,11/06/2018,21000.0,21700.0,20950.0,21600.0
98,180640:KS,08/06/2018,21250.0,21400.0,20700.0,21000.0
99,180640:KS,07/06/2018,22300.0,22350.0,20900.0,21100.0
100,180640:KS,05/06/2018,22850.0,22900.0,22300.0,22400.0
101,180640:KS,04/06/2018,23450.0,23550.0,22550.0,22750.0
102,180640:KS,01/06/2018,23200.0,23550.0,22750.0,23550.0
103,180640:KS,31/05/2018,22000.0,23200.0,21700.0,23200.0
104,180640:KS,30/05/2018,22350.0,22400.0,21350.0,21700.0
105,180640:KS,29/05/2018,22350.0,22550.0,22150.0,22350.0
106,180640:KS,28/05/2018,21750.0,22800.0,21750.0,22400.0
107,180640:KS,25/05/2018,21150.0,22050.0,20800.0,21700.0
108,180640:KS,24/05/2018,20900.0,21300.0,20850.0,21050.0
109,180640:KS,23/05/2018,22000.0,22000.0,20700.0,20850.0
110,180640:KS,21/05/2018,22400.0,22400.0,21900.0,22000.0
111,180640:KS,18/05/2018,22200.0,22450.0,22000.0,22200.0
112,180640:KS,17/05/2018,22750.0,22850.0,22100.0,22200.0
113,180640:KS,16/05/2018,22550.0,23000.0,22350.0,22650.0
114,180640:KS,15/05/2018,23600.0,23900.0,22400.0,22500.0
115,180640:KS,14/05/2018,23150.0,23600.0,22700.0,23600.0
116,180640:KS,08/05/2018,24500.0,24500.0,23300.0,23900.0
117,180640:KS,04/05/2018,23700.0,24350.0,23650.0,24250.0
118,180640:KS,03/05/2018,24050.0,24500.0,23550.0,23650.0
119,180640:KS,02/05/2018,24600.0,24800.0,23700.0,24150.0
120,180640:KS,30/04/2018,24950.0,24950.0,24050.0,24500.0
121,180640:KS,27/04/2018,24900.0,25300.0,24400.0,24900.0
122,180640:KS,26/04/2018,24700.0,25450.0,24250.0,24700.0
123,180640:KS,25/04/2018,25300.0,25900.0,24300.0,24700.0
124,180640:KS,24/04/2018,24500.0,26200.0,24500.0,25550.0
125,180640:KS,23/04/2018,22700.0,24500.0,22450.0,24500.0
126,180640:KS,20/04/2018,22550.0,23150.0,22350.0,22950.0
127,180640:KS,19/04/2018,22900.0,23100.0,22300.0,22550.0
128,180640:KS,18/04/2018,22300.0,23350.0,22200.0,23100.0
129,180640:KS,17/04/2018,22200.0,22650.0,22000.0,22500.0
130,180640:KS,16/04/2018,21650.0,22200.0,21300.0,22200.0
131,180640:KS,13/04/2018,22100.0,22300.0,21750.0,22050.0
132,180640:KS,12/04/2018,23300.0,23300.0,21750.0,21850.0
133,180640:KS,11/04/2018,23500.0,23850.0,23250.0,23350.0
134,180640:KS,10/04/2018,23300.0,23850.0,22850.0,23500.0
135,180640:KS,09/04/2018,22750.0,23450.0,22450.0,23200.0
136,180640:KS,06/04/2018,22650.0,23150.0,22650.0,22900.0
137,180640:KS,05/04/2018,22650.0,23100.0,22450.0,22950.0
138,180640:KS,04/04/2018,22900.0,23050.0,22350.0,22400.0
139,180640:KS,03/04/2018,21200.0,22900.0,21200.0,22750.0
140,180640:KS,02/04/2018,21250.0,21900.0,21100.0,21500.0
141,180640:KS,30/03/2018,19950.0,21000.0,19950.0,20900.0
142,180640:KS,29/03/2018,19200.0,19900.0,19150.0,19700.0
143,180640:KS,28/03/2018,19050.0,19400.0,19000.0,19200.0
144,180640:KS,27/03/2018,19350.0,19650.0,19200.0,19350.0
145,180640:KS,26/03/2018,19400.0,19550.0,18700.0,19150.0
146,180640:KS,23/03/2018,19900.0,20200.0,19400.0,19450.0
147,180640:KS,22/03/2018,20400.0,20700.0,20150.0,20450.0
148,180640:KS,21/03/2018,20300.0,20450.0,20150.0,20350.0
149,180640:KS,20/03/2018,20200.0,20400.0,20050.0,20350.0
150,180640:KS,19/03/2018,20500.0,20500.0,20150.0,20350.0
151,180640:KS,16/03/2018,21050.0,21050.0,20300.0,20500.0
152,180640:KS,15/03/2018,20550.0,21100.0,20350.0,20950.0
153,180640:KS,14/03/2018,20000.0,20850.0,19900.0,20800.0
154,180640:KS,13/03/2018,20800.0,21050.0,20150.0,20250.0
155,180640:KS,12/03/2018,20650.0,21000.0,20250.0,20800.0
156,180640:KS,09/03/2018,20100.0,20750.0,20100.0,20550.0
157,180640:KS,08/03/2018,20050.0,20100.0,19750.0,20000.0
158,180640:KS,07/03/2018,20200.0,20700.0,19800.0,19800.0
159,180640:KS,06/03/2018,19600.0,20250.0,19550.0,20000.0
160,180640:KS,05/03/2018,19500.0,19850.0,19250.0,19400.0
161,180640:KS,02/03/2018,20000.0,20200.0,19550.0,19800.0
162,180640:KS,28/02/2018,20550.0,20700.0,20100.0,20300.0
163,180640:KS,27/02/2018,20750.0,21050.0,20650.0,20700.0
164,180640:KS,26/02/2018,21300.0,21500.0,20450.0,20700.0
165,180640:KS,23/02/2018,21000.0,21250.0,20850.0,21200.0
166,180640:KS,22/02/2018,21350.0,21350.0,20800.0,20950.0
167,180640:KS,21/02/2018,21700.0,21800.0,21400.0,21500.0
168,180640:KS,20/02/2018,21950.0,22300.0,21550.0,21600.0
169,180640:KS,19/02/2018,21550.0,22300.0,21500.0,22200.0
170,180640:KS,14/02/2018,21500.0,21650.0,21150.0,21350.0
171,180640:KS,13/02/2018,21850.0,22050.0,21050.0,21350.0
172,180640:KS,12/02/2018,22700.0,22800.0,21800.0,21800.0
173,180640:KS,09/02/2018,21400.0,22200.0,20950.0,22100.0
174,180640:KS,08/02/2018,21050.0,22350.0,20950.0,21950.0
175,180640:KS,07/02/2018,22600.0,22600.0,21250.0,21250.0
176,180640:KS,06/02/2018,21750.0,22350.0,20600.0,22050.0
177,180640:KS,05/02/2018,21950.0,23000.0,21850.0,22550.0
178,180640:KS,02/02/2018,23350.0,23350.0,22650.0,22650.0
179,180640:KS,01/02/2018,23200.0,23350.0,22800.0,23350.0
180,180640:KS,31/01/2018,22400.0,23400.0,22400.0,23200.0
181,180640:KS,30/01/2018,22650.0,22950.0,22200.0,22650.0
182,180640:KS,29/01/2018,23350.0,23500.0,22850.0,22850.0
183,180640:KS,26/01/2018,22000.0,23100.0,21900.0,22800.0
184,180640:KS,25/01/2018,21750.0,22450.0,21350.0,22100.0
185,180640:KS,24/01/2018,20550.0,21700.0,20350.0,21550.0
186,180640:KS,23/01/2018,20500.0,20700.0,20350.0,20400.0
187,180640:KS,22/01/2018,20700.0,20800.0,20300.0,20450.0
188,180640:KS,19/01/2018,20700.0,20900.0,20400.0,20700.0
189,180640:KS,18/01/2018,21150.0,21200.0,20200.0,20700.0
190,180640:KS,17/01/2018,20700.0,21250.0,20600.0,21100.0
191,180640:KS,16/01/2018,21000.0,21100.0,20550.0,20850.0
192,180640:KS,15/01/2018,20400.0,21000.0,20300.0,20850.0
193,180640:KS,12/01/2018,20050.0,20300.0,19950.0,20150.0
194,180640:KS,11/01/2018,19450.0,20100.0,19450.0,19950.0
195,180640:KS,10/01/2018,19400.0,19450.0,19000.0,19200.0
196,180640:KS,09/01/2018,19550.0,19600.0,19000.0,19400.0
197,180640:KS,08/01/2018,19250.0,19750.0,19050.0,19600.0
198,180640:KS,05/01/2018,19000.0,19150.0,18800.0,19050.0
199,180640:KS,28/12/2017,18150.0,18350.0,17900.0,18300.0
200,180640:KS,27/12/2017,17700.0,18200.0,17700.0,18150.0
201,180640:KS,26/12/2017,18000.0,18200.0,17650.0,17800.0
202,180640:KS,22/12/2017,18150.0,18250.0,17700.0,18000.0
203,180640:KS,21/12/2017,18250.0,18400.0,17950.0,18150.0
204,180640:KS,20/12/2017,18500.0,18600.0,18250.0,18250.0
205,180640:KS,19/12/2017,18750.0,18750.0,18350.0,18450.0
206,180640:KS,18/12/2017,18800.0,18800.0,18400.0,18700.0
207,180640:KS,15/12/2017,18700.0,18800.0,18400.0,18800.0
208,180640:KS,14/12/2017,18350.0,19050.0,18200.0,18650.0
209,180640:KS,13/12/2017,17650.0,18600.0,17600.0,18450.0
210,180640:KS,12/12/2017,17500.0,17750.0,17450.0,17550.0
211,180640:KS,11/12/2017,17800.0,17950.0,17200.0,17500.0
212,180640:KS,08/12/2017,18450.0,18850.0,17750.0,18050.0
213,180640:KS,07/12/2017,19500.0,19550.0,18700.0,18900.0
214,180640:KS,06/12/2017,19500.0,19900.0,19200.0,19300.0
215,180640:KS,05/12/2017,19300.0,19500.0,19100.0,19450.0
216,180640:KS,04/12/2017,19100.0,19450.0,18750.0,19300.0
217,180640:KS,01/12/2017,19400.0,19450.0,18600.0,19100.0
218,180640:KS,30/11/2017,19600.0,19750.0,19250.0,19400.0
219,180640:KS,29/11/2017,19950.0,20000.0,19300.0,19450.0
220,180640:KS,28/11/2017,20400.0,20650.0,19900.0,20000.0
221,180640:KS,27/11/2017,20100.0,20300.0,19700.0,20000.0
222,180640:KS,24/11/2017,19650.0,20200.0,19600.0,20000.0
223,180640:KS,23/11/2017,20250.0,20250.0,19600.0,19650.0
224,180640:KS,22/11/2017,19950.0,20200.0,19800.0,20050.0
225,180640:KS,21/11/2017,19600.0,20100.0,19400.0,19650.0
226,180640:KS,20/11/2017,19950.0,20100.0,19450.0,19550.0
227,180640:KS,17/11/2017,18950.0,19900.0,18950.0,19600.0
228,180640:KS,16/11/2017,18450.0,18900.0,18350.0,18700.0
229,180640:KS,15/11/2017,19350.0,19350.0,18050.0,18200.0
230,180640:KS,14/11/2017,19200.0,19300.0,18300.0,19250.0
231,180640:KS,13/11/2017,19000.0,19350.0,18850.0,19100.0
232,180640:KS,10/11/2017,19650.0,19700.0,18800.0,19050.0
233,180640:KS,09/11/2017,20100.0,20100.0,19700.0,19850.0
234,180640:KS,08/11/2017,20100.0,20300.0,19900.0,20100.0
235,180640:KS,07/11/2017,20100.0,20350.0,19800.0,20050.0
236,180640:KS,06/11/2017,20000.0,20550.0,20000.0,20500.0
237,180640:KS,03/11/2017,20100.0,20800.0,19600.0,19950.0
238,180640:KS,02/11/2017,21400.0,21400.0,20050.0,20150.0
239,180640:KS,01/11/2017,22050.0,22100.0,21300.0,21400.0
240,180640:KS,31/10/2017,22350.0,22400.0,21250.0,21600.0
241,180640:KS,30/10/2017,21700.0,22200.0,21400.0,21600.0
242,180640:KS,27/10/2017,22150.0,22750.0,21300.0,21450.0
243,180640:KS,26/10/2017,21000.0,22100.0,20650.0,22100.0
244,180640:KS,25/10/2017,20300.0,21050.0,20050.0,20900.0
245,180640:KS,24/10/2017,20400.0,20550.0,20050.0,20200.0
246,180640:KS,23/10/2017,20950.0,21000.0,20050.0,20500.0
247,180640:KS,20/10/2017,20950.0,21300.0,20800.0,21100.0
248,180640:KS,19/10/2017,20100.0,21300.0,19750.0,21200.0
249,180640:KS,18/10/2017,19300.0,20450.0,19100.0,20100.0
250,180640:KS,17/10/2017,19350.0,19450.0,18950.0,19050.0
251,180640:KS,16/10/2017,19500.0,19800.0,19100.0,19600.0
252,180640:KS,13/10/2017,19600.0,19900.0,19000.0,19300.0
253,180640:KS,12/10/2017,19800.0,20100.0,19300.0,19600.0
254,180640:KS,11/10/2017,20450.0,20450.0,19550.0,19800.0
255,180640:KS,10/10/2017,21200.0,21250.0,20150.0,20450.0
256,180640:KS,29/09/2017,20500.0,21050.0,20250.0,21050.0
257,180640:KS,28/09/2017,20250.0,20450.0,19900.0,20400.0
258,180640:KS,27/09/2017,20100.0,20400.0,19900.0,20300.0
259,180640:KS,26/09/2017,20100.0,20600.0,19650.0,19950.0
260,180640:KS,25/09/2017,21300.0,21550.0,20700.0,20750.0
261,180640:KS,22/09/2017,21500.0,21500.0,20700.0,21200.0
262,180640:KS,21/09/2017,22450.0,22500.0,21550.0,21650.0
263,180640:KS,20/09/2017,22850.0,22950.0,22250.0,22650.0
264,180640:KS,19/09/2017,22050.0,22950.0,21700.0,22800.0
265,180640:KS,18/09/2017,21850.0,22300.0,21800.0,22000.0
266,180640:KS,15/09/2017,21800.0,22050.0,21300.0,22050.0
267,180640:KS,14/09/2017,22250.0,22250.0,21800.0,21950.0
268,180640:KS,13/09/2017,22500.0,22600.0,21900.0,22250.0
269,180640:KS,12/09/2017,22550.0,22800.0,22100.0,22600.0
270,180640:KS,11/09/2017,21100.0,22550.0,21000.0,22500.0
271,180640:KS,08/09/2017,21650.0,21650.0,20800.0,21000.0
272,180640:KS,07/09/2017,21850.0,22050.0,21400.0,21600.0
273,180640:KS,06/09/2017,22200.0,22250.0,21550.0,21700.0
274,180640:KS,05/09/2017,21900.0,22350.0,21500.0,22250.0
275,180640:KS,04/09/2017,21700.0,22100.0,21550.0,21900.0
276,180640:KS,01/09/2017,22950.0,23100.0,22550.0,22600.0
277,180640:KS,31/08/2017,23200.0,23300.0,22800.0,22950.0
278,180640:KS,30/08/2017,22800.0,23300.0,22750.0,23200.0
279,180640:KS,29/08/2017,22900.0,22900.0,22300.0,22700.0
280,180640:KS,28/08/2017,23500.0,23550.0,22550.0,22950.0
281,180640:KS,25/08/2017,23350.0,23500.0,23000.0,23150.0
282,180640:KS,24/08/2017,23300.0,23650.0,23150.0,23300.0
283,180640:KS,23/08/2017,23200.0,23300.0,22950.0,23150.0
284,180640:KS,22/08/2017,23450.0,23750.0,22850.0,23000.0
285,180640:KS,21/08/2017,23350.0,23550.0,22500.0,23200.0
286,180640:KS,18/08/2017,24100.0,24350.0,23500.0,23600.0
287,180640:KS,17/08/2017,24800.0,24800.0,24350.0,24450.0
288,180640:KS,16/08/2017,24650.0,24800.0,24250.0,24400.0
289,180640:KS,14/08/2017,25400.0,25600.0,24050.0,24400.0
290,180640:KS,11/08/2017,24900.0,25350.0,24650.0,25000.0
291,180640:KS,10/08/2017,25800.0,26150.0,24800.0,25600.0
292,180640:KS,09/08/2017,25950.0,26250.0,25600.0,25900.0
293,180640:KS,08/08/2017,24600.0,26300.0,24600.0,26150.0
294,180640:KS,07/08/2017,24600.0,24850.0,24350.0,24600.0
295,180640:KS,04/08/2017,23800.0,24850.0,23800.0,24600.0
296,180640:KS,03/08/2017,25050.0,25150.0,23650.0,23750.0
297,180640:KS,02/08/2017,23850.0,24950.0,23800.0,24950.0
298,180640:KS,01/08/2017,23600.0,24100.0,23450.0,23600.0
299,180640:KS,31/07/2017,23650.0,23850.0,23000.0,23550.0
300,180640:KS,28/07/2017,24200.0,24200.0,23550.0,23900.0
301,180640:KS,27/07/2017,23500.0,24300.0,23200.0,24250.0
302,180640:KS,26/07/2017,24500.0,24700.0,23050.0,23400.0
303,180640:KS,25/07/2017,25100.0,25450.0,24300.0,24400.0
304,180640:KS,24/07/2017,25050.0,25350.0,25000.0,25250.0
305,180640:KS,21/07/2017,25450.0,25450.0,24850.0,24850.0
306,180640:KS,20/07/2017,25450.0,25600.0,25200.0,25450.0
307,180640:KS,19/07/2017,25550.0,25550.0,25050.0,25200.0
308,180640:KS,18/07/2017,24750.0,25500.0,24600.0,25400.0
309,180640:KS,17/07/2017,23800.0,24550.0,23750.0,24450.0
310,180640:KS,14/07/2017,24900.0,24900.0,23300.0,23650.0
311,180640:KS,13/07/2017,24600.0,25000.0,24250.0,24750.0
312,180640:KS,12/07/2017,24550.0,24700.0,24300.0,24450.0
313,180640:KS,11/07/2017,24550.0,24650.0,23850.0,24350.0
314,180640:KS,10/07/2017,24800.0,25200.0,24250.0,24350.0
315,180640:KS,07/07/2017,24800.0,25300.0,23100.0,24500.0
316,180640:KS,06/07/2017,25850.0,25900.0,25000.0,25050.0
